Time UTC, Oxygen Concentration Corrected (ml/l), Oxygen Concentration Corrected QC Flag, Oxygen Concentration Corrected Count, Corrected Heading (mobile position/attitude sensor) (deg), Corrected Heading (mobile position/attitude sensor) QC Flag, Corrected Heading (mobile position/attitude sensor) Count, True Heading (mobile position/attitude sensor) (deg), True Heading (mobile position/attitude sensor) QC Flag, True Heading (mobile position/attitude sensor) Count
2020-08-23T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-23T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T00,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T01,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T02,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T03,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T04,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T05,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T06,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T07,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T13,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T14,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T15,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T22,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-24T23,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T18,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T19,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T20,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T21,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-25T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T00,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T01,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T02,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T04,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T22,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-26T23,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T10,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T11,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T12,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T13,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T14,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T15,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T16,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T17,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T18,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T19,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T20,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T21,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-27T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T00,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T01,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T02,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T03,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T06,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T07,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T14,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T20,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T21,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-28T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T22,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-29T23,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T09,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T22,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-30T23,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-08-31T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T00,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T13,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T14,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T15,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T16,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T17,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T18,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T19,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T20,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T21,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-01T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T19,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T20,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T21,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-02T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T00,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T01,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T02,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T03,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T04,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T05,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T06,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T07,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T08,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T09,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T10,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T11,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T12,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T13,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T14,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T15,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T16,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T17,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T18,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T19,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T20,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T21,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-03T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T04,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T05,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T06,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T08,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T22,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-04T23,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T01,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T02,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T03,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T04,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T05,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T06,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T07,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T08,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T09,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T10,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T11,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T12,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T13,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T14,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T15,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T16,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T22,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-05T23,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T10,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T11,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T12,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T15,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T16,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T17,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T18,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T19,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T20,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T21,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T22,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-06T23,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T00,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T01,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T02,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T03,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T05,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T06,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T07,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T08,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T09,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T10,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T11,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T12,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T13,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T14,,9.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T15,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T16,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T17,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T18,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T19,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T20,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T21,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T22,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-07T23,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-08T00,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-08T01,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-08T02,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-08T03,,4.0,0.0,,9.0,0.0,,9.0,0.0
2020-09-08T04,,9.0,0.0,,9.0,0.0,,9.0,0.0
